clickability_test_id,impressions0,impressions1,clicks0,clicks1
543faa3a43fbb689a700005f,3051,3044,12,14
543fbe0522450c6feb000046,3093,3011,25,20
543fcdd522450cae1a000061,3147,3009,18,15
543fea7322450c6feb000063,3048,3119,19,17
543ff7cca57486a26f000075,3137,3034,45,30
54401dc7a57486907c00007b,2998,3085,11,27
54401ec622450c6feb00007d,3115,3108,12,11
54402ceb3637f0e4e4000003,3129,3076,9,12
544032713637f0e850000004,3017,3087,8,9
54405c493637f0f67f000026,3042,3022,8,6
5440b4cf5c55baf2cc00001d,3037,3125,26,37
5440eee73637f03395000029,2909,3197,11,17
544114a5e6a16ff693000033,3123,3065,32,37
544116fb5c55ba2e07000030,3089,3133,37,45
54411d5c5c55ba7b79000044,3168,3064,35,24
544146113637f03395000044,3082,3173,45,49
54414821e6a16fa41500005e,3006,3031,19,9
544152af5c55ba8e9d000067,3073,3047,21,23
5441545be6a16fd20700004b,3058,3168,20,28
54415933e6a16f0f4d000067,3018,3123,34,27
54415fd4e6a16ff69300006f,3098,3035,37,56
54418a83da9af2247600000b,3104,3015,17,27
54418c9218d72b8fd9000010,3075,3091,17,7
5441c8deda9af2bdec00001f,3027,3078,39,20
54426d0118d72b9d4900003a,3066,3028,18,37
5443dd4af6da8d5145000011,3039,3096,53,50
54440ff1f6da8d514500001c,3103,2968,20,24
54447342ac84eafab100000e,3160,3044,15,32
544494baac84eafab100001f,3100,3055,36,34
5445101bac84eaf00f000016,3002,3117,45,36
544515f701f23ffae900001c,3038,3114,39,48
544516ffecd9a2c090000022,3156,3043,34,40
5445200201f23f7fd2000022,3087,3001,29,28
54452f3a01f23f3ec900001d,4451,4321,28,25
544540e8ac84eafe5a000032,3669,3620,52,15
54454209ecd9a2871100004a,3678,3738,93,41
544542caac84eafab100006a,3737,3675,22,49
5445479d01f23f319e000044,3644,3679,18,32
54455055ecd9a245d8000078,3261,3381,18,22
54455212ecd9a263f900003b,4089,4067,86,91
5445636dac84ea7a99000072,4157,4013,46,19
544574763ba7377cf7000001,3918,3904,15,24
5445782827124699a7000009,4114,4067,18,22
54459120271246c888000017,4177,4009,20,22
5445920d3ba737b02400001a,4007,4211,74,84
54459335271246b995000012,4051,4117,18,27
54459372271246207a000016,3073,3096,41,24
54459dc526e9a5e9ce00001e,4161,4083,36,25
5445a0cc26e9a580fa000015,3947,4034,60,46
5445a2283ba73726af000027,4143,4084,37,19
5445f2e03ba73755e100002c,3843,3872,39,10
5446627a3ba737b02400004c,4041,4103,11,22
544669f326e9a54db2000032,4092,4199,70,67
54467025271246c88800004f,4080,4022,39,16
5446948527124688ba000054,3084,3148,29,24
544698c327124688ba00005d,3328,3218,47,39
5446b6ecc4f89f5388000015,3820,3941,63,23
5446c4e9c4f89ff247000022,4536,4542,33,13
5446cc9fcdf1939cf0000004,3956,3897,41,43
5446cf86cdf1939cf0000010,3926,3882,20,16
5446dd200b628c3dfd000016,3846,3804,15,18
5446f730661aae223100001a,3861,3947,11,16
544713220b628c9477000025,3912,3945,41,46
5447163bcdf1931e1400002b,3956,3923,23,40
544718c2cdf193828e000025,4104,3974,22,40
54471fe20b628c6a0c00002e,3904,3816,76,88
544733930b628c329e000049,3023,3099,16,29
5447b5e50b628c6a0c00004d,3873,3867,28,12
5447cf90cdf193a66e00004e,4571,4444,44,50
5447d1bfcdf1939cf0000068,3017,3053,35,19
5447d1d8661aae15c800006a,4332,4567,84,26
5447d962cdf193828e000058,4596,4606,53,23
5447dd150b628c3dfd000070,4473,4494,43,46
5447e636661aae32ba000068,3072,3060,53,35
5447ed37661aae15c800008a,3089,3207,90,55
5447f5a9cdf193a66e00007a,3074,3112,44,29
5447f60dcdf1931e14000092,3014,3051,10,11
54480b2ecdf1939cf00000ca,3108,3134,33,12
54481e940b628c6a0c0000b2,3008,3135,20,28
544821cfcdf193ffc10000bd,3110,3186,28,17
54482343cdf1932c070000b8,3043,3111,14,13
544833246f0fb3211c000013,3113,3099,26,27
544861a3b8fbab7de2000020,3099,2943,7,11
544866db3d38bbc4c900001b,3053,3037,24,23
5448713fb8fbab55b2000027,2994,2976,36,16
5448717e6f0fb3211c000037,3101,3178,12,15
54487bfb3d38bb28ab000033,3098,3028,36,41
54488de0b8fbabf54c000031,3134,3065,33,20
5448ec246f0fb3211c000047,3080,3111,16,13
5448f7fdb8fbab0274000023,3130,3138,30,28
5449006ab8fbabf5e4000041,3101,3138,26,14
544904583d38bb4732000036,3077,3044,48,49
5449212c6f0fb31d7e000054,4430,4315,44,17
5449255d3d38bbc4c900005e,5644,5672,76,46
544927eb3d38bb28ab000069,4286,4401,54,61
54492e4a6f0fb38fef000066,4338,4319,48,29
544943266f0fb3b3ce00008f,6121,6180,70,90
54494e933d38bb5f4500005d,6083,6222,29,44
5449504f3d38bb5f45000066,3680,3613,70,31
54495401b8fbab6b00000091,6131,6174,46,41
544963b13d38bb6d4500009d,6078,6178,38,33
54496a3d6f0fb3c57a0000ba,5422,5429,118,101
54497598777afcc083000005,5493,5361,19,12
54497f8b52c0363272000010,4322,4300,42,50
5449819b9cc30b0524000001,5466,5519,17,19
5449a83637d2881d0800000c,5473,5297,42,62
5449e79738e5ae996c000015,5399,5497,81,35
5449e8a838e5ae28c8000017,5473,5490,29,29
5449ee6c38e5aea27b000024,5325,5400,96,67
544a492637d288cd1a000023,5435,5471,45,23
544a70d737d28881fc00003e,4291,4332,46,24
544a7409018148bf09000053,4320,4338,31,25
544a76d30181482ae1000041,4322,4369,38,45
544a7a400181486b02000056,4386,4250,21,28
544a7f9c37d2881d08000050,4484,4324,50,41
544a848337d288ca3400007c,4261,4277,39,63
544a881b01814845e100005f,4400,4280,110,35
544a908737d288cd1a00007e,4354,4244,40,23
544a931338e5ae28c8000064,3917,3811,12,11
544a9bcb38e5aec41900006b,4329,4385,35,11
544ab50d38e5ae996c000053,4387,4362,26,27
544ac14538e5ae5c15000077,4178,4339,55,83
544ada1437d2889992000090,3815,3919,28,13
544ada2a37d288cd1a0000ba,3832,3896,48,45
544b02355fd86c29ce000005,3869,3887,37,31
544b04eca37d1adaf3000012,3841,3852,28,37
544bacbb5fd86c29ce000017,3863,3857,29,21
544bce635fd86c29ce000024,3929,3906,21,18
544bd9a35fd86cc25000000f,3929,3870,16,20
544bdc1c5fd86c1f30000014,3899,3869,72,62
544bdcaca37d1aa38b00001c,3827,3907,22,10
544bfa6c5fd86cba7800001c,3946,3900,34,14
544c16f65fd86c730a000028,3853,3879,24,36
544c68b903d033d812000009,3960,3939,16,14
544c734a03d033944900000a,3844,3938,49,75
544d0501e8a6ede7ac000008,3973,3922,47,38
544d25bb03d0333dbc000013,4828,4923,11,48
544d2b3603d0336fba000020,3934,3981,10,15
544d3bd0e8a6edb68800001b,3895,4006,15,12
544d5e5803d0333dbc000027,3967,3838,18,7
544d662003d0333dbc00002f,3996,3866,16,13
544dafb57fb5baa912000006,3016,3090,26,20
544dce347fb5ba583b000007,4946,4841,105,108
544ddcaf478affbda9000014,3925,3886,21,14
544e2edb7fb5baa91200001d,3868,3926,13,9
544e5bc4478affe5c7000024,3571,3724,19,31
544e5e67478aff3b0900001b,3882,3873,44,10
544e89726fba9478ae00003a,3926,3987,60,26
544e937e6fba94c7ee00003e,3832,3909,60,45
544eb2f3478affe5c700005e,3880,3925,11,17
544ec8364182d0363200000c,4863,5019,31,44
544eda4edaec6caf63000004,5007,4831,12,19
544f2edd64ab56b521000017,4953,4801,49,30
544f8c2cdaec6c76cf00002d,4869,5009,13,51
544f97f464ab56866e000032,4332,4478,61,60
544fad5bdaec6ce68f00003b,3754,3703,32,27
544fb203daec6c9ecb000028,3638,3710,38,30
544fba0d64ab56b52100003a,4178,4112,83,114
544fccc70ec8f22595000041,4175,4007,32,46
544fd20864ab568e7600005c,4106,3963,66,65
544fd8d9daec6cd602000037,3591,3624,39,45
544fda750ec8f2a3f9000061,4052,4140,38,22
544fdbcf64ab56ad04000068,4009,4091,16,93
544fe70364ab56f15600006d,3713,3440,13,32
544ff1a80ec8f22595000067,3598,3557,95,61
544ff3d7daec6caf63000082,3647,3486,82,137
544ff41564ab564e5800006d,3585,3537,61,48
544ffe8bdaec6cd60200005e,3647,3600,220,168
54500ef97ccd9d83d8000007,4030,4121,108,75
54501802d24e4eb86d00001c,5415,5293,63,49
5450278c7ccd9d50e800002b,3681,3696,36,21
5450281e7ccd9dbdd3000014,5213,5052,57,43
54503ed6d24e4ef6b9000033,4996,5119,43,14
54504c79d24e4e0ca900002d,5752,5627,49,58
545052df370a8c9e56000036,3975,4103,16,11
54506b0a7ccd9dbdd3000060,5605,5587,41,35
5450790a370a8c382900003a,3170,3176,8,8
545079d3d24e4ea782000053,4179,4126,15,22
5450db6f370a8c732200004d,4657,4547,21,5
5450f014d24e4e0eda00006a,3563,3618,45,28
5450f8327ccd9d83d8000055,3690,3698,59,54
5451048f7ccd9dbdd3000086,3632,3720,25,23
545107e7370a8c9e56000075,3654,3709,81,78
54510e3cf93c2617f5000004,3717,3677,43,23
54511898f93c2617f500001b,3551,3587,22,16
54512505f93c26de8b00001a,3632,3700,13,19
54512f50d380d8fc08000006,3661,3693,75,57
5451340fd380d82b0e000013,3688,3778,19,28
54513e2cd380d87caa000012,3628,3685,52,43
54513fb5b514d08192000017,3728,3678,31,32
5451418cd380d87caa00001b,3727,3614,14,1
54514631b514d085f1000023,7156,7249,31,24
5451519edbfbc3b2ef00002c,3738,3664,32,52
5451531adbfbc3d8c7000038,3673,3693,54,70
54515af5dbfbc3826e00002c,3656,3732,24,30
54515eaed380d84c27000029,3730,3786,9,33
54517b815166a1f1dd000006,3784,3620,52,53
545181f8763e26efef000001,3718,3781,27,26
54518b6da54be28ef000000b,7297,7174,34,19
5451a9f34b3f9786f8000001,7026,7194,55,81
54522bf703b890f6e4000009,7116,7172,62,58
54522e4903b89045df00000a,7141,7144,36,13
545236a67b1cb5941000000a,4629,4668,73,53
545239817b1cb5188600000e,4619,4696,22,38
54524e247b1cb5188600001a,4657,4698,35,46
545250bb4b3f975a8600002b,4005,3866,23,20
545252084b3f978e12000025,4012,3939,24,44
545252334b3f97370000002c,4271,4202,92,122
545258204b3f979138000026,3987,3972,40,22
54525a6203b890b7d9000022,4218,3905,28,66
545260347b1cb5d96d000032,3978,3936,19,23
545265f44b3f974718000045,3912,4008,26,24
54526b597b1cb5255b000042,3923,3939,25,24
54526cdb7b1cb5188600004f,4024,3995,14,18
545277324b3f973700000054,4090,3910,30,14
54528f314b3f978e12000060,3964,4042,7,12
5452940303b89045df000063,3940,4000,32,34
545298b67b1cb55555000065,3904,3926,18,10
54529ceea6ebc36fae000004,4044,4040,42,50
54529e18a6ebc3f56a00000c,4027,3936,35,45
5452a0f9bc268ff2af000018,4018,3953,24,23
5452c0db0e4646e46a000001,4692,4730,36,34
5452c9310e4646e46a000008,4654,4501,28,32
5452cea25bc2317d29000008,4488,4592,11,8
5452dc3a2693bb355c00000a,4485,4486,19,15
5452e1b22693bb0b22000017,4708,4634,28,32
5452fa170e464664ad000029,3983,4099,14,20
545301200e4646e7ab00001f,4094,4065,12,19
54530f400e46468483000021,4056,4102,18,13
545350052693bbcdc6000032,4048,4153,50,61
545385030e46468483000040,4125,4054,44,36
54538bd00e46463514000048,4059,3978,15,26
54538bea5bc231484a000035,4097,4107,85,99
5453908a0e4646e7ab00003c,4097,4225,13,20
545395482693bbcdc6000046,4152,4053,63,28
545395f85bc2316409000042,4179,4093,78,51
54539ae66c85f7a90100000a,3999,4055,36,20
54539b88231385c9dc000004,4114,4063,36,14
5453a4da231385c9dc000012,4077,4059,37,61
5453aa1f23138514c1000012,3683,3719,53,20
5453b7046c85f7a90100003b,3411,3269,10,4
5453dbea231385fc11000032,3444,3439,44,47
5453defc6c85f73a1600001d,3456,3395,61,20
5453f2abcce0063cda000005,3851,3915,71,35
5453f8a6af4800d00b000010,3804,3978,59,60
5454221daf48000b48000011,3998,3812,35,28
54550eeeb4b911c006000013,3957,3973,42,44
545529f1f65b0f27d7000019,3857,3833,53,28
545538fcf4d8105fde000031,3788,3942,14,20
5455405df65b0fc800000016,3839,3955,32,43
54558ab6b4b9112d9a000037,2999,3017,39,38
54563df7b2bd2362e400000f,3978,3914,31,16
54566990b2bd238db2000015,3943,3766,58,40
545683aab2bd23826e00001b,3849,3851,22,26
54569bd934486892c0000027,3047,3226,32,26
54569d37b2bd23fd85000025,3064,3157,29,40
5456dc8fb2bd238db2000054,3119,3163,7,51
545701891729150da4000006,3054,3174,16,20
54577c6e17291573d0000017,3133,3030,43,58
5457a89dce7a29e78200002a,3136,3270,42,42
5457c36317291510e200003a,3128,3111,52,34
5457c572ce7a29f5df000049,3192,3138,34,16
5457c97cad03e969f900003f,3127,3067,44,46
5457f6afad03e96a03000077,3216,3194,18,10
5457f75617291519ce00006c,4091,4029,21,16
54580692ce7a29f5df000064,3251,3189,21,37
54580907ce7a29e17800006b,4121,4054,31,24
54580de9ce7a29f5df00006d,3264,3179,36,42
545815daad03e941a1000075,3185,3157,22,22
54582dc7c505fdb044000009,3211,3212,24,28
545847e407a96c9bb5000006,3222,3202,53,68
54584cc1112568e576000008,3159,3259,35,27
54586bb4b8328a0ad3000002,2664,2671,45,26
5458cf96b8328a0b99000018,3302,3181,38,25
5458d5ecb8328ae31a000017,3139,3143,55,62
5458d6f004bb8ec4f8000016,3209,3306,55,66
5458da6604bb8e70ec000010,3247,3232,25,28
5458daa104bb8ea29e00001c,3520,3553,29,44
5458dada82ab3692aa00000d,3247,3192,12,8
5458dca282ab3692aa000017,2908,3111,28,20
5458e4ab82ab363b7d000029,3234,3194,29,27
5458ef6b04bb8ef8c4000033,3176,3216,117,148
5458f28bb8328ad6ae00001d,3239,3190,65,30
5458fa4382ab3692aa00002d,3220,3124,27,24
5458fb84b8328ae31a00002c,3218,3139,17,24
5458fec6b8328a51e200002d,3029,3055,45,10
54590195b8328a166d000045,3213,3180,61,54
545901d704bb8e29b8000024,3229,3150,17,22
545906e8b8328ae31a00003f,3699,3703,38,27
54591884b8328a0b99000053,3214,3195,67,73
54593a18288e407b74000003,3743,3623,68,39
54594094288e4082bf000009,3736,3720,32,28
545943b3befb91529800000b,3716,3690,81,71
545999fe288e406b3700003b,3687,3668,17,11
5459a4fda09e021bf9000029,3162,3070,31,20
5459e706288e4067f400003a,2996,3052,41,46
5459e953befb9188c500003b,3073,3027,22,29
545a3221a09e0239d7000049,3066,3041,34,29
545a3be6a09e02349300004d,3073,3050,26,17
545a46cebefb9188c5000064,3064,3032,50,42
545a4b92a09e0239d7000064,3095,3038,37,47
545a5cbebefb91d597000077,3038,2971,12,48
545a5e50a09e02a5f0000088,3015,3018,12,7
545a7a3b288e4067f4000095,3020,3062,32,28
545ab679d5a7dab11f00002b,3012,3062,38,14
545acd98d5a7dabff500001f,3127,3060,15,21
545af423d5a7dabff500004c,3155,3063,9,17
545af72549823f687e00003f,3141,3168,28,12
545b05c849823fac73000055,3148,3139,12,22
545b21b8d5a7da61cf00005d,3476,3559,11,11
545b989018a41e081e00005d,3505,3562,45,43
545b99e818a41e26fe00005a,3097,3095,18,15
545b9f6cd5a7da6fb5000078,3211,3123,19,17
545b9fa149823f6c1800006a,3131,3212,15,24
545ba05bd5a7da6fb500007d,3091,3111,69,60
545ba51349823fac73000096,3176,3152,31,13
545bab8149823f81a700006f,3123,3166,48,40
545bb94149823f81a700007c,3148,3237,27,7
545bbbb649823fac730000aa,3018,3050,24,15
545bc1b618a41ec4f800008a,3531,3634,15,25
545bd89618a41e9331000091,3622,3594,33,51
545be08e49823f21210000aa,3625,3531,38,33
545bf98205ff2d92b800000b,3582,3570,14,20
545c18db05ff2d06aa00003a,3597,3591,52,21
545c2c4305ff2d773a000035,3496,3492,34,19
545c301174bfe77ac7000003,3437,3606,66,56
545c377974bfe7a777000003,3627,3671,21,22
545c3d933b61d029e900000b,3610,3492,26,17
545c57dddbe440521e000020,3570,3553,13,18
545c672574bfe7a777000020,3589,3520,44,54
545cb12674bfe7589400001f,3550,3552,37,37
545cee6a3b61d09faa000037,3433,3517,22,30
545cf755dbe440e32f000034,3533,3512,50,28
545cf9573b61d0487a000026,3498,3553,82,56
545cfbc2dbe440521e000045,3617,3576,13,27
545d02803b61d092ec000032,3587,3499,22,11
545d17443b61d092ec000051,3492,3648,14,11
545d22f63b61d0487a00004d,3075,3113,35,18
545d55c3f1cb1fb847000003,3538,3579,20,12
545d86f981f41ffbe600000c,3594,3555,36,26
545e706681f41f35d500001f,3616,3539,39,8
545e9624aac866b61c000018,3554,3559,21,15
545eeed171bafd40ac000004,3551,3432,44,36
545f9451dba5611573000009,3028,3076,19,21
545fb2d9dba5611392000009,3606,3459,85,63
545fb5e0dba561d1c000000c,3512,3543,63,56
545fee5adba561d1c000001d,2545,2560,20,18
54608520bf971b6b83000003,2923,3082,18,27
54609bd14cd7933f0c000006,3015,2969,45,12
5460bca6bf971b7e1000000b,3030,3140,42,36
5460cb172e1676e315000010,3051,2907,36,30
5460edaebf971b6b83000020,3034,3042,16,20
5460f0f42e1676f5e500001f,3057,3094,24,7
5460f1f62e1676d39600001b,2957,3171,46,40
5460f7bebf971b874400002b,3057,3075,18,22
5460fe7b4cd793e2e6000023,3009,3097,40,13
54610707bf971b7e10000045,703,697,13,18
546115e12e1676d396000039,3092,2962,55,32
546119f42e1676e315000038,3083,2919,12,24
54611c2e2e1676aca600003d,3011,3071,29,48
546120902e1676d396000047,3101,3047,14,18
54612e7fbf971be3f900004f,2914,3001,17,21
54613743bf971bb804000070,3064,3073,24,32
5461734e8d77a401d6000003,3066,3109,42,21
546176a6ae44e5fc18000003,3013,3085,25,10
54620e85ae44e54623000005,3058,3036,17,11
546230f38d77a4f42900001d,3071,3152,17,18
546233286986d6c6d8000013,3075,3004,30,15
5462347c6986d6736b000027,3092,3014,25,10
54623c428d77a4a18500001f,3000,3072,11,22
5462421b8d77a4f429000033,3030,3055,48,18
54624a2b8d77a467dc000028,3027,2990,18,20
54624aadae44e5fc18000045,3024,3102,4,9
5462508aae44e51d9400002b,2243,2303,9,6
546263dbae44e5fc1800005d,3089,3030,18,23
5462687fae44e54ed700003a,3012,3033,5,6
546278dbae44e5feb9000049,4014,4073,82,52
546298438d77a4beb800005c,3011,3162,4,13
5462b4306986d6736b000074,3041,3027,9,17
5462b43a6986d6e273000067,3113,2987,11,16
5462f1966d297ef5bb000009,3062,2954,39,29
5463025d6d297e1cea000006,3015,3040,20,17
54635cb04fa234499b000027,3039,3008,47,38
546366847f3f05c83200000e,3075,3147,43,29
546378927f3f05c83200001f,3090,3064,30,18
54637ff47f3f05495100003c,3203,2974,41,4
54638a716d297e796d000017,2993,3063,95,69
54638f467f3f05495100004c,1580,1432,37,9
5463a65f7f3f05887d000044,3008,3128,39,45
5463a8c16d297eac3600004a,2957,3062,19,19
5463b0974fa234118200004a,3049,3079,46,92
5463cbec6d297ef5bb000067,3046,3010,18,9
5463f24f7de4fabe45000017,3097,2990,10,15
5464083cd09228f50b000013,3035,3004,6,10
54641dcb7de4fa8bf3000034,3057,2962,24,15
546445067de4fa6141000023,3073,2953,65,62
5464d1bb1e0e5cc2e300002c,3154,2980,59,45
5464ecd06b1a65e62600000a,2964,3025,12,19
546502409c3cceaf3200001f,2999,3006,13,12
546502f59c3cceaf32000029,3011,2998,11,11
54650d609c3cce786a000020,2917,3088,21,25
546512bf744884eb36000020,3045,2964,10,15
546526f89c3cce5ce800003d,3130,2958,19,15
546541ba6b1a65498b000048,3015,3084,23,31
54654d919c3cce5ce800005a,3062,2991,10,6
546555889c3cce9b3e000048,2967,3091,23,20
54656fb2744884951b000047,3099,3066,5,12
5465748a744884f4c700003c,3020,3050,14,26
54657de99c3cce5ce800006a,3127,2967,24,17
54657efc9c3cce61ac00005a,3014,2957,26,24
546619a19c3cce9edc00007b,3005,3010,42,31
54661c96744884f4c7000055,3044,3014,13,12
546620589c3cce5ce800009a,2955,3169,19,26
546622546b1a65a0b100006a,3057,2967,32,20
546628486b1a654f1700007d,3002,3063,30,23
54662b9e9c3cce61ac00008a,2075,2057,16,31
54662cc69c3cce9b3e000079,3006,3015,21,26
54663529744884f7fb000073,3049,3010,38,41
54663836921fd6ccc1000006,3034,2998,39,47
54664409921fd648f700000f,2041,2064,14,18
5466595c921fd6ccc100002c,2027,2016,21,23
54665ca46c94aef75c000029,3097,3055,6,16
5466efe26c94aebf2300002f,3049,3060,11,14
546764016c94ae5e77000036,2998,3054,13,20
546939772427f20ab6000018,3089,3026,37,19
546971446f06eed64f00001f,2999,3119,83,51
54699c872427f2b23d000020,3063,3055,42,22
5469f5c92427f2b7c700002d,2938,3084,46,59
546a20a9add790b2eb00002f,3070,3058,15,11
546a4a2d2427f24417000049,2483,2602,40,32
546a53da5cf234625c000010,3081,3017,76,54
546a68186f06eeb606000053,3051,3037,14,26
546a6c1d6f06ee9ed000006c,2956,3092,50,30
546a702f5cf234e9c4000017,3072,3074,23,10
546a802b079e8d5b9000000c,3017,3041,16,14
546aacb50073685ea100000d,2969,3028,8,14
546ab0dd0073686ee9000006,3031,3020,39,28
546ad51d100ab5ffc6000004,3006,3078,15,8
546b6968f731989c4e00002e,3079,3065,43,58
546b6d3af73198d32e000024,3022,3090,19,8
546b729af73198d32e000029,3048,3038,62,46
546b90a735992bbc3600003d,3101,3071,50,52
546b95a035992b86c8000031,3068,2990,7,8
546ba4dc35992b614b000032,3089,3048,48,37
546bb6b4f73198d32e000056,3013,3123,15,24
546bc58a100ab552ba000044,3047,3090,66,17
546bf9adf731988d7e00006a,2974,3083,23,34
546c04fef7319893f0000050,2959,3062,62,48
546c0f9d35992b614b000066,3055,3057,35,15
546c137ff731989c4e000092,3808,3773,9,17
546c196335992b614b000070,3067,3084,36,40
546c503abadeb51585000003,1923,1819,21,9
546c7be3fd3617f091000009,2960,3014,12,12
546c8923545240cd5a000009,3005,2994,12,17
546cde3abadeb5294a000030,3078,2962,32,53
546ce457fd36176c99000034,3054,3027,20,15
546cf1ddfd3617c1da000036,3033,3033,49,39
546d1f8b84ad380752000001,3124,3083,15,16
546d310a84ad380752000012,3074,3053,39,18
546d422084ad385a0a000017,2991,3067,29,15
546dd17e26714c82cc00001c,3050,2974,10,26
546dee0c26714c0538000056,4572,4622,95,24
546e006c26714cde76000048,4547,4519,28,28
546e0d339ad54e667a00005a,4532,4556,47,27
546e107526714c82cc00003d,4491,4595,39,58
546e1f3484ad3834f000005d,3586,3531,38,32
546e203026714c6c4400005d,2980,3038,11,14
546e20f826714c82cc000050,4116,4040,23,23
546e230a9ad54e667a00006a,4018,4045,29,14
546e2ce926714c856600004f,3529,3485,15,30
546e3bff84ad385a0a000080,3063,3052,9,21
546e3fe426714c1ad900005c,3590,3527,77,59
546e419526714c1ad9000066,2969,3172,7,10
546e41a384ad380752000078,3018,3104,103,101
546e44d826714cde76000076,2986,3032,27,49
546e8ca387942a99a6000002,3031,3076,53,42
546e99d90f6b590c66000005,3111,3073,17,41
546ebc020f6b59d292000012,3095,3000,78,46
546ec6ec92f391ed31000022,3064,3008,26,24
546f4f3792f391bd4800002b,3042,3045,33,25
546f724a92f391552c000057,3036,3044,77,10
546f741d87942a3efd000049,2973,3006,21,25
546f78e392f3917c1700004c,3050,3045,79,27
546f7e1592f391daa3000049,3089,3090,41,25
546f86b00f6b596759000052,3061,2995,21,12
546f907787942a1fe2000052,3083,3042,20,11
546f95fd87942a90ce000066,3056,2983,113,66
546f9b8792f391daa3000062,3147,3065,36,16
546f9c5c92f391a45e00003e,3083,3060,9,49
546fa24e0f6b595b9600005a,2969,3038,55,20
546fa4eb92f391bd48000056,3666,3620,31,66
546fac3a92f3914d31000080,3013,3088,15,20
546fb72987942a0fc2000064,3054,3098,23,14
546fba7892f391ed3100008c,3028,3130,55,62
546fdad00e78bd6ff9000010,3042,3017,9,22
547000f9dcdc826dc6000012,3018,3058,117,104
54703477bc296f39d1000021,3121,3090,64,29
54709348dcdc82248700001b,3134,3028,25,36
5470972abc296f39d1000026,3041,3105,54,57
5470c046dcdc82f5db000030,3124,2959,21,11
5470cd5dbc296fc47d000046,2998,3154,47,47
5470d0bfbc296f39d1000038,3037,3143,26,31
547111930e78bd7db4000043,3017,3065,23,19
54711e73dcdc825cba00006d,3033,2978,62,57
547128b8ce85335488000004,2981,3094,55,46
5471ebe0ce8533907900001f,2993,3122,33,46
5471eecaaecbbe2e88000014,2972,3094,8,25
547225e1aecbbeb8f200002e,4649,4597,25,24
54723cdaa3aa8fc9bd000021,4497,4644,30,20
54725a78ce85335488000035,4551,4486,12,35
5472649aa3aa8fc9bd00002b,4630,4731,65,74
5472bf76cd28075c6f000003,3543,3698,19,35
54734674050a26e721000011,3956,3842,18,22
54735268050a268c9100001b,3768,3699,56,15
54736199d289f6df14000005,2990,3038,17,19
5473675b109cd613f700000a,3132,3050,23,33
54737147d289f68ac400001a,3045,3083,14,12
54737550109cd63f9d00000e,3140,3078,50,49
54737768d289f6225f000013,2999,3048,18,21
547379a6d289f6e02c000010,3642,3608,24,20
547382b1d1d9c60be100001b,3009,3075,12,9
5473874a109cd613f700002d,3107,3019,37,21
54738ad8d289f6e02c00002e,3651,3704,24,14
54738c24109cd66372000031,3042,3038,6,12
547397b4d1d9c6f1ec00003f,3049,3115,25,19
54739855d289f6df14000031,2977,3099,18,14
5473ab77d289f63c4600005e,3122,3106,25,24
5473abad109cd638e1000041,3840,3773,16,12
5473bf07dd782fdf65000006,3947,3809,10,9
5473cae6a341b9a734000010,4133,4236,29,16
5473d958dd782ff1b1000006,3031,3071,14,21
5473e4ff1631de5ee500001b,3640,3667,37,33
5473efeadd782f5e43000025,3632,3756,26,35
547427e1dd782ff1b100001e,3521,3609,22,12
547472d51631de761000003a,3089,3061,32,28
547480311631de7fd8000033,3047,3077,22,10
547482fbdd782f5e43000050,3124,3020,67,23
5474944d1631de2f1200003f,3108,3052,21,35
54749d5bdd782fcacb00004c,3004,2960,18,7
5474a161a341b993aa000046,3065,3136,16,17
5474ae42a341b93f8100006e,3031,3075,22,11
5474c240a4f365d10a000008,3018,3151,19,5
5474cb99a192866726000014,3130,3096,13,45
5474cc0af1465f620500000d,3006,3040,18,20
5474cd43a19286197d00000d,3078,3048,16,19
5474e9f93134660024050000,3103,2935,29,31
5474f2ae6563350018020000,3030,2990,16,12
5474fbeb386466001e0b0000,3110,2983,22,17
5474fcbe35383400240e0000,3029,3044,11,23
547502456635610015130000,3002,3181,9,13
5475102664393200150e0000,3104,2956,18,14
54751b003339660021000000,4284,4295,40,53
5475251f3261310024030000,3035,3125,11,12
5475300c61636100150a0000,3119,3007,10,20
5475375b6163610012140000,3064,3065,31,25
547545d661636100241b0000,4225,4258,4,13
547569823261310024340000,2999,3038,29,47
54756cf23261310018250000,3058,3085,41,25
547579c161636100123b0000,3065,3113,8,10
54757d363261310021440000,3031,3064,17,19
5475ceac61636104e6360000,3034,3058,11,17
5475dc3d32613100215d0000,2998,3031,23,11
5475df343261310018500000,3144,3054,38,20
5475e98c3762650024630000,3022,2973,23,20
5475ec7b37626500185a0000,3028,3093,22,16
5475ecc7616361001e5c0000,2965,3026,44,18
5475fb053261310018640000,3279,3178,30,23
5476066d6163610018790000,3518,3583,29,62
54760f593261310015540000,2921,2773,7,13
54760f9961636100156a0000,3517,3515,21,33
547618c1616361001e840000,3552,3603,36,39
54762d4732613100249c0000,3517,3674,11,7
54763c686163610012aa0000,4476,4497,20,10
54763e086163610012ad0000,3685,3591,19,12
547644743762650012a40000,3275,3210,14,20
547649fd3261310015a30000,3215,3221,10,16
54764a683261310015a40000,3274,3343,36,28
54764eca3261310015ac0000,3210,3302,2,5
547652863261310024cc0000,3238,3298,18,10
547672156163610012d70000,3006,3018,17,18
54768bfb3763310024030000,3319,3244,10,9
